movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex
20174203,열대야,프로듀서,20111446,이상우,남자
20174203,열대야,의상,20111446,이상우,남자
20174203,열대야,스틸,20111446,이상우,남자
20177847,애정소년 잔혹사,배우,20111446,이상우,남자
20177847,애정소년 잔혹사,프로듀서,20111446,이상우,남자
20177847,애정소년 잔혹사,시나리오(각본),20111446,이상우,남자
20161724,스타박'스 다방,감독,20111446,이상우,남자
20161724,스타박'스 다방,시나리오(각본),20111446,이상우,남자
20161724,스타박'스 다방,프로듀서,20111446,이상우,남자
20161724,스타박'스 다방,기획,20111446,이상우,남자
20162026,어느 여름날 밤에,배우,20111446,이상우,남자
20162026,어느 여름날 밤에,프로듀서,20111446,이상우,남자
20162026,어느 여름날 밤에,홍보/마케팅 진행,20111446,이상우,남자
20160787,더티 로맨스,감독,20111446,이상우,남자
20160787,더티 로맨스,시나리오(각본),20111446,이상우,남자
20160787,더티 로맨스,홍보/마케팅 진행,20111446,이상우,남자
20160787,더티 로맨스,미술/프로덕션 디자인,20111446,이상우,남자
20160787,더티 로맨스,편집,20111446,이상우,남자
20160787,더티 로맨스,폴리,20111446,이상우,남자
20160787,더티 로맨스,배급진행,20111446,이상우,남자
20162546,워킹 스트리트,감독,20111446,이상우,남자
20162546,워킹 스트리트,시나리오(각본),20111446,이상우,남자
20159536,나는 쓰레기다,감독,20111446,이상우,남자
20159536,나는 쓰레기다,배우,20111446,이상우,남자
20159536,나는 쓰레기다,시나리오(각본),20111446,이상우,남자
20159536,나는 쓰레기다,편집,20111446,이상우,남자
20159536,나는 쓰레기다,폴리,20111446,이상우,남자
20148667,친애하는 지도자동지께,감독,20111446,이상우,남자
20148667,친애하는 지도자동지께,배우,20111446,이상우,남자
20148667,친애하는 지도자동지께,시나리오(각본),20111446,이상우,남자
20148843,스피드,감독,20111446,이상우,남자
20148843,스피드,배우,20111446,이상우,남자
20148843,스피드,배우,20111446,이상우,남자
20148843,스피드,시나리오(각본),20111446,이상우,남자
20137641,비상구,감독,20111446,이상우,남자
20111911,지옥화,감독,20111446,이상우,남자
20111911,지옥화,배우,20111446,이상우,남자
20111911,지옥화,편집,20111446,이상우,남자
20111911,지옥화,제작,20111446,이상우,남자
20111911,지옥화,시나리오(각본),20111446,이상우,남자
20100662,욕정이 활활,감독,20111446,이상우,남자
20100662,욕정이 활활,배우,20111446,이상우,남자
20100662,욕정이 활활,편집,20111446,이상우,남자
20100662,욕정이 활활,제작,20111446,이상우,남자
20112791,바비,감독,20111446,이상우,남자
20112791,바비,배우,20111446,이상우,남자
20112791,바비,시나리오(각본),20111446,이상우,남자
20112791,바비,예고편,20111446,이상우,남자
20112791,바비,편집,20111446,이상우,남자
20119433,아버지는 개다,감독,20111446,이상우,남자
20119433,아버지는 개다,편집,20111446,이상우,남자
20119433,아버지는 개다,시나리오(각본),20111446,이상우,남자
20100222,엄마는 창녀다,감독,20111446,이상우,남자
20100222,엄마는 창녀다,배우,20111446,이상우,남자
20100222,엄마는 창녀다,시나리오(각본),20111446,이상우,남자
20100222,엄마는 창녀다,편집,20111446,이상우,남자
20100222,엄마는 창녀다,스토리,20111446,이상우,남자
20081510,트로피컬 마닐라,감독,20111446,이상우,남자
20081510,트로피컬 마닐라,배우,20111446,이상우,남자
20081510,트로피컬 마닐라,시나리오(각본),20111446,이상우,남자
20081510,트로피컬 마닐라,편집,20111446,이상우,남자
20081510,트로피컬 마닐라,원작,20111446,이상우,남자
20081510,트로피컬 마닐라,제작,20111446,이상우,남자
20138461,"소설, 영화와 만나다",감독,20111446,이상우,남자
20138461,"소설, 영화와 만나다",배우,20111446,이상우,남자
20138461,"소설, 영화와 만나다",각색,20111446,이상우,남자
20155744,꽃보다 처녀귀신,시나리오(각본),10054419,윤영호,남자
20061224,태양의 이면,감독,10054419,윤영호,남자
20048496,바이칼,감독,10054419,윤영호,남자
20060666,바르도,감독,10054419,윤영호,남자
19998937,삼승할망,감독,10054419,윤영호,남자
20040799,좀비처럼 걸어봐,감독,10054419,윤영호,남자
20040799,좀비처럼 걸어봐,조명,10054419,윤영호,남자
20040799,좀비처럼 걸어봐,스틸,10054419,윤영호,남자
20180823,"인간, 공간, 시간 그리고 인간",감독,10003696,김기덕,남자
20180823,"인간, 공간, 시간 그리고 인간",시나리오(각본),10003696,김기덕,남자
20180823,"인간, 공간, 시간 그리고 인간",편집,10003696,김기덕,남자
20179323,포크레인,시나리오(각본),10003696,김기덕,남자
20179323,포크레인,제작,10003696,김기덕,남자
20167867,그물,감독,10003696,김기덕,남자
20167867,그물,시나리오(각본),10003696,김기덕,남자
20167867,그물,기획,10003696,김기덕,남자
20167867,그물,제작,10003696,김기덕,남자
20167867,그물,촬영,10003696,김기덕,남자
20151944,스톱,감독,10003696,김기덕,남자
20147929,메이드 인 차이나,시나리오(각본),10003696,김기덕,남자
20147929,메이드 인 차이나,제작,10003696,김기덕,남자
20148447,일대일,감독,10003696,김기덕,남자
20148447,일대일,투자,10003696,김기덕,남자
20148447,일대일,시나리오(각본),10003696,김기덕,남자
20148447,일대일,편집,10003696,김기덕,남자
20148447,일대일,촬영,10003696,김기덕,남자
20135405,붉은 가족,제작,10003696,김기덕,남자
20135405,붉은 가족,시나리오(각본),10003696,김기덕,남자
20134124,배우는 배우다,시나리오(각본),10003696,김기덕,남자
20134124,배우는 배우다,제작,10003696,김기덕,남자
20139461,뫼비우스,감독,10003696,김기덕,남자
20139461,뫼비우스,시나리오(각본),10003696,김기덕,남자
20139461,뫼비우스,편집,10003696,김기덕,남자
20139461,뫼비우스,투자,10003696,김기덕,남자
20139461,뫼비우스,제작,10003696,김기덕,남자
20139461,뫼비우스,기획,10003696,김기덕,남자
20139461,뫼비우스,촬영,10003696,김기덕,남자
20132806,신의 선물,시나리오(각본),10003696,김기덕,남자
20132806,신의 선물,투자,10003696,김기덕,남자
20132806,신의 선물,기획,10003696,김기덕,남자
20132806,신의 선물,제작,10003696,김기덕,남자
20124934,피에타,감독,10003696,김기덕,남자
20124934,피에타,시나리오(각본),10003696,김기덕,남자
20124934,피에타,편집,10003696,김기덕,남자
20124934,피에타,카메라오퍼레이터,10003696,김기덕,남자
20124934,피에타,투자,10003696,김기덕,남자
20110251,풍산개,시나리오(각본),10003696,김기덕,남자
20110251,풍산개,투자,10003696,김기덕,남자
20110251,풍산개,제작,10003696,김기덕,남자
20110239,아리랑,감독,10003696,김기덕,남자
20110239,아리랑,배우,10003696,김기덕,남자
20110239,아리랑,편집,10003696,김기덕,남자
20110239,아리랑,촬영,10003696,김기덕,남자
20110239,아리랑,스토리,10003696,김기덕,남자
20110239,아리랑,시나리오(각본),10003696,김기덕,남자
20110239,아리랑,프로듀서,10003696,김기덕,남자
20110239,아리랑,투자,10003696,김기덕,남자
20112331,아멘,감독,10003696,김기덕,남자
20112331,아멘,편집,10003696,김기덕,남자
20112331,아멘,사운드,10003696,김기덕,남자
20112331,아멘,촬영,10003696,김기덕,남자
20112331,아멘,제작,10003696,김기덕,남자
20112331,아멘,시나리오(각본),10003696,김기덕,남자
20112331,아멘,프로듀서,10003696,김기덕,남자
20080887,비몽,감독,10003696,김기덕,남자
20080887,비몽,편집,10003696,김기덕,남자
20080887,비몽,제작,10003696,김기덕,남자
20080887,비몽,예고편,10003696,김기덕,남자
20080887,비몽,시나리오(각본),10003696,김기덕,남자
20081243,영화는 영화다,시나리오(각본),10003696,김기덕,남자
20081243,영화는 영화다,투자,10003696,김기덕,남자
20081243,영화는 영화다,제작,10003696,김기덕,남자
20080050,아름답다,제작,10003696,김기덕,남자
20080050,아름답다,원작,10003696,김기덕,남자
20070098,숨,감독,10003696,김기덕,남자
20070098,숨,배우,10003696,김기덕,남자
20070098,숨,시나리오(각본),10003696,김기덕,남자
20070098,숨,제작,10003696,김기덕,남자
20060228,시간,감독,10003696,김기덕,남자
20060228,시간,시나리오(각본),10003696,김기덕,남자
20060228,시간,제작,10003696,김기덕,남자
20060228,시간,편집,10003696,김기덕,남자
20050102,활,감독,10003696,김기덕,남자
20050102,활,편집,10003696,김기덕,남자
20050102,활,시나리오(각본),10003696,김기덕,남자
20051323,한국 영화의 르네상스,배우,10003696,김기덕,남자
20040688,빈집,감독,10003696,김기덕,남자
20040688,빈집,편집,10003696,김기덕,남자
20040688,빈집,제작,10003696,김기덕,남자
20040688,빈집,시나리오(각본),10003696,김기덕,남자
20040505,사마리아,감독,10003696,김기덕,남자
20040505,사마리아,편집,10003696,김기덕,남자
20040505,사마리아,시나리오(각본),10003696,김기덕,남자
20030125,봄 여름 가을 겨울 그리고 봄,감독,10003696,김기덕,남자
20030125,봄 여름 가을 겨울 그리고 봄,배우,10003696,김기덕,남자
20030125,봄 여름 가을 겨울 그리고 봄,편집,10003696,김기덕,남자
20030125,봄 여름 가을 겨울 그리고 봄,시나리오(각본),10003696,김기덕,남자
20020277,해안선,감독,10003696,김기덕,남자
20020277,해안선,시나리오(각본),10003696,김기덕,남자
20010005,나쁜 남자,감독,10003696,김기덕,남자
20010005,나쁜 남자,시나리오(각본),10003696,김기덕,남자
20010031,수취인불명,감독,10003696,김기덕,남자
20010031,수취인불명,미술/프로덕션 디자인,10003696,김기덕,남자
20010031,수취인불명,시나리오(각본),10003696,김기덕,남자
20000012,실제상황,감독,10003696,김기덕,남자
20000012,실제상황,시나리오(각본),10003696,김기덕,남자
20000021,섬,감독,10003696,김기덕,남자
20000021,섬,미술/프로덕션 디자인,10003696,김기덕,남자
19980018,파란대문,감독,10003696,김기덕,남자
19980018,파란대문,시나리오(각본),10003696,김기덕,남자
19970017,야생동물보호구역,감독,10003696,김기덕,남자
19970017,야생동물보호구역,시나리오(각본),10003696,김기덕,남자
19960010,악어,감독,10003696,김기덕,남자
19960010,악어,미술/프로덕션 디자인,10003696,김기덕,남자
20136829,베니스 70 : 미래 재장전,감독,10003696,김기덕,남자
20198863,구르는 수레바퀴,감독,10026795,문정윤,남자
20198863,구르는 수레바퀴,시나리오(각본),10026795,문정윤,남자
20149491,기화,감독,10026795,문정윤,남자
20149491,기화,시나리오(각본),10026795,문정윤,남자
20145258,싯 앤 고,감독,10026795,문정윤,남자
20145258,싯 앤 고,시나리오(각본),10026795,문정윤,남자
20110097,마흔아홉번째 면회,감독,10026795,문정윤,남자
20156564,부산행,시나리오(각본),20171160,박주석,남자
20123383,화이: 괴물을 삼킨 아이,시나리오(각본),20171160,박주석,남자
20123383,화이: 괴물을 삼킨 아이,각색,20171160,박주석,남자
20198461,리멤버,감독,10057103,이일형,남자
20145507,검사외전,감독,10057103,이일형,남자
20145507,검사외전,시나리오(각본),10057103,이일형,남자
20123501,군도: 민란의 시대,조감독,10057103,이일형,남자
20123501,군도: 민란의 시대,각색,10057103,이일형,남자
20110295,마이 웨이,연출팀,10057103,이일형,남자
20080394,비스티 보이즈,각색,10057103,이일형,남자
20080394,비스티 보이즈,조감독,10057103,이일형,남자
20170942,인랑,각색,20236906,박종대,남자
20159646,밀정,시나리오(각본),20236906,박종대,남자
20180939,남산의 부장들,시나리오(각본),20211246,이지민,여자
20177537,상류사회,각색,20211246,이지민,여자
20170942,인랑,각색,20211246,이지민,여자
20184571,천문: 하늘에 묻는다,시나리오(각본),20211246,이지민,여자
20168773,마약왕,시나리오(각본),20211246,이지민,여자
20168773,마약왕,시나리오(각본),20211246,이지민,여자
20159646,밀정,시나리오(각본),20211246,이지민,여자
20150979,덕혜옹주,윤색,20211246,이지민,여자
20157466,"로봇, 소리",각색,20211246,이지민,여자
20192206,백두산,배우,10087253,하정우,남자
20170658,PMC: 더 벙커,배우,10087253,하정우,남자
20170658,PMC: 더 벙커,제작,10087253,하정우,남자
20182447,클로젯,배우,10087253,하정우,남자
20186202,신과함께-인과 연,배우,10087253,하정우,남자
20170590,1987,배우,10087253,하정우,남자
20150976,신과함께-죄와 벌,배우,10087253,하정우,남자
20173301,"서서평, 천천히 평온하게",기타,10087253,하정우,남자
20161723,싱글라이더,제작,10087253,하정우,남자
20154910,터널,배우,10087253,하정우,남자
20144444,아가씨,배우,10087253,하정우,남자
20167301,아가씨(확장판),배우,10087253,하정우,남자
20148851,암살,배우,10087253,하정우,남자
20131262,허삼관,감독,10087253,하정우,남자
20131262,허삼관,배우,10087253,하정우,남자
20131262,허삼관,시나리오(각본),10087253,하정우,남자
20131262,허삼관,각색,10087253,하정우,남자
20123501,군도: 민란의 시대,배우,10087253,하정우,남자
20122785,롤러코스터,감독,10087253,하정우,남자
20122785,롤러코스터,시나리오(각본),10087253,하정우,남자
20136052,더 테러 라이브,배우,10087253,하정우,남자
20124083,베를린,배우,10087253,하정우,남자
20128271,577 프로젝트,배우,10087253,하정우,남자
20128271,577 프로젝트,기획진행,10087253,하정우,남자
20113916,러브픽션,배우,10087253,하정우,남자
20113557,범죄와의 전쟁: 나쁜놈들 전성시대,배우,10087253,하정우,남자
20110613,의뢰인,배우,10087253,하정우,남자
20101222,황해,배우,10087253,하정우,남자
20090160,평행이론,배우,10087253,하정우,남자
20090527,국가대표 완결판-못 다한 이야기,배우,10087253,하정우,남자
20090307,국가대표,배우,10087253,하정우,남자
20090289,보트,배우,10087253,하정우,남자
20090261,잘 알지도 못하면서,배우,10087253,하정우,남자
20081002,멋진 하루,배우,10087253,하정우,남자
20080394,비스티 보이즈,배우,10087253,하정우,남자
20080046,추격자,배우,10087253,하정우,남자
20070382,우리 생애 최고의 순간,배우,10087253,하정우,남자
20070098,숨,배우,10087253,하정우,남자
20070206,두 번째 사랑,배우,10087253,하정우,남자
20060272,구미호 가족,배우,10087253,하정우,남자
20060228,시간,배우,10087253,하정우,남자
20050303,용서받지 못한 자,배우,10087253,하정우,남자
20050013,잠복근무,배우,10087253,하정우,남자
20040619,슈퍼스타 감사용,배우,10087253,하정우,남자
20020006,마들렌,배우,10087253,하정우,남자
20197122,보스턴 1947,배우,10087253,하정우,남자
20098138,티파니에서 아침을,배우,10087253,하정우,남자
20160041,인천상륙작전 : 익스텐디드 에디션(확장판),감독,10057235,이재한,남자
20160041,인천상륙작전 : 익스텐디드 에디션(확장판),시나리오(각본),10057235,이재한,남자
20160041,인천상륙작전 : 익스텐디드 에디션(확장판),각색,10057235,이재한,남자
20156250,인천상륙작전,감독,10057235,이재한,남자
20156250,인천상륙작전,시나리오(각본),10057235,이재한,남자
20156250,인천상륙작전,각색,10057235,이재한,남자
20162881,제3의 사랑,감독,10057235,이재한,남자
20100296,포화속으로,감독,10057235,이재한,남자
20100296,포화속으로,시나리오(각본),10057235,이재한,남자
20100167,사요나라 이츠카,감독,10057235,이재한,남자
20100167,사요나라 이츠카,시나리오(각본),10057235,이재한,남자
20040673,내 머리 속의 지우개,감독,10057235,이재한,남자
20040673,내 머리 속의 지우개,시나리오(각본),10057235,이재한,남자
20000023,컷 런스 딥,감독,10057235,이재한,남자
20000023,컷 런스 딥,시나리오(각본),10057235,이재한,남자
20000023,컷 런스 딥,편집,10057235,이재한,남자
20193601,장사리 : 잊혀진 영웅들,시나리오(각본),20141406,이만희,남자
20156250,인천상륙작전,시나리오(각본),20141406,이만희,남자
20142403,늙은 자전거,원작,20141406,이만희,남자
20139881,피끓는 청춘,각색,20141406,이만희,남자
20124935,박수건달,각색,20141406,이만희,남자
20124049,R2B: 리턴투베이스,각색,20141406,이만희,남자
20119337,그대를 사랑합니다,시나리오(각본),20141406,이만희,남자
20100296,포화속으로,시나리오(각본),20141406,이만희,남자
20100167,사요나라 이츠카,시나리오(각본),20141406,이만희,남자
20090297,거북이 달린다,각색,20141406,이만희,남자
20081001,신기전,시나리오(각본),20141406,이만희,남자
20050318,6월의 일기,각색,20141406,이만희,남자
20040496,아홉살 인생,시나리오(각본),20141406,이만희,남자
20030061,와일드 카드,시나리오(각본),20141406,이만희,남자
20030048,보리울의 여름,시나리오(각본),20141406,이만희,남자
20187322,"힘을 내요, 미스터 리",시나리오(각본),20149156,장윤미,남자
20183785,점박이 한반도의 공룡2 : 새로운 낙원,시나리오(각본),20149156,장윤미,남자
20153444,럭키,시나리오(각본),20149156,장윤미,남자
20159161,마돈나,각색,20149156,장윤미,남자
20136863,마담 뺑덕,시나리오(각본),20149156,장윤미,남자
20110296,고양이: 죽음을 보는 두 개의 눈,시나리오(각본),20149156,장윤미,남자
20140194,곡성,감독,10007437,나홍진,남자
20140194,곡성,시나리오(각본),10007437,나홍진,남자
20101222,황해,감독,10007437,나홍진,남자
20101222,황해,시나리오(각본),10007437,나홍진,남자
20080046,추격자,감독,10007437,나홍진,남자
20080046,추격자,시나리오(각본),10007437,나홍진,남자
20080411,汗,감독,10007437,나홍진,남자
20080411,汗,편집,10007437,나홍진,남자
20080411,汗,제작,10007437,나홍진,남자
20080411,汗,시나리오(각본),10007437,나홍진,남자
20060484,완벽한 도미요리,감독,10007437,나홍진,남자
20060484,완벽한 도미요리,사운드,10007437,나홍진,남자
20060484,완벽한 도미요리,음악,10007437,나홍진,남자
20060484,완벽한 도미요리,원작,10007437,나홍진,남자
20168250,골든슬럼버,연출팀,20180289,최근호,남자
20150979,덕혜옹주,시나리오(각본),20180289,최근호,남자
20150979,덕혜옹주,스크립터,20180289,최근호,남자
20156188,블랙스톤,스크립터,20180289,최근호,남자
20121065,수목장,연출팀,20180289,최근호,남자
20143761,플레이 걸,스크립터,20180289,최근호,남자
20183650,번개맨의 비밀,VFX 매니지먼트,20134145,김현정,여자
20156554,물괴,VFX 아티스트,20134145,김현정,여자
20170402,강철비,VFX 매니지먼트,20134145,김현정,여자
20164174,브이아이피,VFX 매니지먼트,20134145,김현정,여자
20151003,장산범,VFX 매니지먼트,20134145,김현정,여자
20164844,불한당: 나쁜 놈들의 세상,VFX 매니지먼트,20134145,김현정,여자
20162722,보안관,VFX 매니지먼트,20134145,김현정,여자
20151229,더 킹,VFX 매니지먼트,20134145,김현정,여자
20153443,아수라,VFX 매니지먼트,20134145,김현정,여자
20150979,덕혜옹주,VFX 매니지먼트,20134145,김현정,여자
20142855,성난 변호사,VFX 아티스트,20134145,김현정,여자
20136064,해적: 바다로 간 산적,VFX 아티스트,20134145,김현정,여자
20112552,투혼,VFX 아티스트,20134145,김현정,여자
20110303,통증,VFX 아티스트,20134145,김현정,여자
20110290,퀵,VFX 아티스트,20134145,김현정,여자
20100981,살인의 강,DI팀,20134145,김현정,여자
20100119,이웃집 남자,VFX 아티스트,20134145,김현정,여자
20050330,작업의 정석,VFX 아티스트,20134145,김현정,여자
20030055,오세암,애니메이션팀,20134145,김현정,여자
20010032,더 킹,애니메이션팀,20134145,김현정,여자
20150979,덕혜옹주,시나리오(각본),20164511,이한얼,남자
20148851,암살,조감독,20164511,이한얼,남자
20090557,호우시절,시나리오(각본),20164511,이한얼,남자
20090557,호우시절,조감독,20164511,이한얼,남자
20080833,다찌마와리,연출팀,20164511,이한얼,남자
20194501,내일의 기억(가제),감독,10035522,서유민,여자
20150979,덕혜옹주,시나리오(각본),10035522,서유민,여자
20157501,극적인 하룻밤,각색,10035522,서유민,여자
20156748,열정같은소리하고있네,시나리오(각본),10035522,서유민,여자
20070433,행복,시나리오(각본),10035522,서유민,여자
20050220,외출,시나리오(각본),10035522,서유민,여자
20050220,외출,조감독,10035522,서유민,여자
20060483,언덕 밑 세상,감독,10035522,서유민,여자
20060483,언덕 밑 세상,시나리오(각본),10035522,서유민,여자
20060483,언덕 밑 세상,프로듀서,10035522,서유민,여자
20126940,공자가라사대,감독,10035522,서유민,여자
20126940,공자가라사대,시나리오(각본),10035522,서유민,여자
20011486,지나가는 비,감독,10035522,서유민,여자
20126937,A Sight Of The Art,감독,10035522,서유민,여자
20123336,아빠 뭐해,감독,10035522,서유민,여자
20123471,노이로제 가족,감독,10035522,서유민,여자
20198432,선물,감독,10088463,허진호,남자
20184571,천문: 하늘에 묻는다,감독,10088463,허진호,남자
20150979,덕혜옹주,감독,10088463,허진호,남자
20150979,덕혜옹주,시나리오(각본),10088463,허진호,남자
20129626,위험한 관계,감독,10088463,허진호,남자
20090557,호우시절,감독,10088463,허진호,남자
20090557,호우시절,제작,10088463,허진호,남자
20090557,호우시절,시나리오(각본),10088463,허진호,남자
20070433,행복,감독,10088463,허진호,남자
20070433,행복,시나리오(각본),10088463,허진호,남자
20050220,외출,감독,10088463,허진호,남자
20050220,외출,시나리오(각본),10088463,허진호,남자
20030441,이공,감독,10088463,허진호,남자
20010013,봄날은 간다,감독,10088463,허진호,남자
20010013,봄날은 간다,시나리오(각본),10088463,허진호,남자
20000017,킬리만자로,투자,10088463,허진호,남자
19980036,8월의 크리스마스,감독,10088463,허진호,남자
19980036,8월의 크리스마스,시나리오(각본),10088463,허진호,남자
19950050,아름다운 청년 전태일,시나리오(각본),10088463,허진호,남자
20178378,두개의 빛: 릴루미노,감독,10088463,허진호,남자
20177414,제 6회 제천국제음악영화제 트레일러,감독,10088463,허진호,남자
20120797,"나, 여기있어요",감독,10088463,허진호,남자
20048449,나의 새 남자친구,감독,10088463,허진호,남자
20038411,따로 또 같이,감독,10088463,허진호,남자
20100487,고철을 위하여,감독,10088463,허진호,남자
20177413,사랑이 죄인가,감독,10088463,허진호,남자
20177551,MSFF2017 허진호 단편 특별전,감독,10088463,허진호,남자
20090319,오감도,감독,10088463,허진호,남자
20161725,마스터,시나리오(각본),20134955,김현덕,여자
20161725,마스터,스크립터,20134955,김현덕,여자
20122783,감시자들,스크립터,20134955,김현덕,여자
20124062,연가시,스크립터,20134955,김현덕,여자
20110613,의뢰인,스크립터,20134955,김현덕,여자
20090926,식객2 : 김치전쟁,스크립터,20134955,김현덕,여자
20072686,모던보이,스크립터,20134955,김현덕,여자
20060373,조용한 세상,스크립터,20134955,김현덕,여자
20120798,순간을 믿어요,스크립터,20134955,김현덕,여자
20168250,골든슬럼버,시나리오(각본),10066810,조의석,남자
20161725,마스터,감독,10066810,조의석,남자
20161725,마스터,시나리오(각본),10066810,조의석,남자
20122783,감시자들,감독,10066810,조의석,남자
20122783,감시자들,시나리오(각본),10066810,조의석,남자
20060373,조용한 세상,감독,10066810,조의석,남자
20060373,조용한 세상,각색,10066810,조의석,남자
20020054,일단뛰어,감독,10066810,조의석,남자
20020054,일단뛰어,시나리오(각본),10066810,조의석,남자
20144641,판도라,감독,10029181,박정우,남자
20144641,판도라,시나리오(각본),10029181,박정우,남자
20144641,판도라,기획,10029181,박정우,남자
20124062,연가시,감독,10029181,박정우,남자
20124062,연가시,투자,10029181,박정우,남자
20124062,연가시,시나리오(각본),10029181,박정우,남자
20060420,쏜다,감독,10029181,박정우,남자
20060420,쏜다,시나리오(각본),10029181,박정우,남자
20050233,강력 3반,각색,10029181,박정우,남자
20040514,바람의 전설,감독,10029181,박정우,남자
20040514,바람의 전설,제작,10029181,박정우,남자
20040514,바람의 전설,투자,10029181,박정우,남자
20040514,바람의 전설,시나리오(각본),10029181,박정우,남자
20020220,광복절 특사,시나리오(각본),10029181,박정우,남자
20020204,라이터를 켜라,시나리오(각본),10029181,박정우,남자
20010027,신라의 달밤,시나리오(각본),10029181,박정우,남자
20010038,선물,시나리오(각본),10029181,박정우,남자
19990067,주유소 습격사건,시나리오(각본),10029181,박정우,남자
20194527,리틀 드러머 걸: 감독판,감독,10029381,박찬욱,남자
20144444,아가씨,감독,10029381,박찬욱,남자
20144444,아가씨,시나리오(각본),10029381,박찬욱,남자
20144444,아가씨,제작,10029381,박찬욱,남자
20144444,아가씨,기획,10029381,박찬욱,남자
20167301,아가씨(확장판),감독,10029381,박찬욱,남자
20167301,아가씨(확장판),시나리오(각본),10029381,박찬욱,남자
20140704,비밀은 없다,시나리오(각본),10029381,박찬욱,남자
20130566,무뢰한,기획,10029381,박찬욱,남자
20147897,고진감래,감독,10029381,박찬욱,남자
20126674,설국열차,제작,10029381,박찬욱,남자
20120467,스토커,감독,10029381,박찬욱,남자
20081003,박쥐,감독,10029381,박찬욱,남자
20081003,박쥐,시나리오(각본),10029381,박찬욱,남자
20081003,박쥐,제작,10029381,박찬욱,남자
20081391,미쓰 홍당무,배우,10029381,박찬욱,남자
20081391,미쓰 홍당무,투자,10029381,박찬욱,남자
20081391,미쓰 홍당무,시나리오(각본),10029381,박찬욱,남자
20060356,싸이보그지만 괜찮아,감독,10029381,박찬욱,남자
20060356,싸이보그지만 괜찮아,시나리오(각본),10029381,박찬욱,남자
20050283,"소년, 천국에 가다",시나리오(각본),10029381,박찬욱,남자
20050148,친절한 금자씨,감독,10029381,박찬욱,남자
20050148,친절한 금자씨,시나리오(각본),10029381,박찬욱,남자
20051323,한국 영화의 르네상스,배우,10029381,박찬욱,남자
20139626,"쓰리, 몬스터 '컷'",감독,10029381,박찬욱,남자
20030350,올드보이,감독,10029381,박찬욱,남자
20030350,올드보이,시나리오(각본),10029381,박찬욱,남자
20020045,철없는 아내와 파란만장한 남편 그리고 태권소녀,시나리오(각본),10029381,박찬욱,남자
20020106,복수는 나의 것,감독,10029381,박찬욱,남자
20020106,복수는 나의 것,시나리오(각본),10029381,박찬욱,남자
20010042,휴머니스트,시나리오(각본),10029381,박찬욱,남자
20000044,공동경비구역 JSA,감독,10029381,박찬욱,남자
20000016,아나키스트,시나리오(각본),10029381,박찬욱,남자
20090007,3인조,감독,10029381,박찬욱,남자
20090007,3인조,시나리오(각본),10029381,박찬욱,남자
19920086,달은...해가 꾸는 꿈,감독,10029381,박찬욱,남자
19920086,달은...해가 꾸는 꿈,시나리오(각본),10029381,박찬욱,남자
20181326,반신반의,프로듀서,10029381,박찬욱,남자
20141749,A Rose Reborn,감독,10029381,박찬욱,남자
20147896,V,감독,10029381,박찬욱,남자
20123066,청출어람,감독,10029381,박찬욱,남자
20123066,청출어람,시나리오(각본),10029381,박찬욱,남자
20123066,청출어람,제작,10029381,박찬욱,남자
20119502,파란만장,감독,10029381,박찬욱,남자
20119502,파란만장,시나리오(각본),10029381,박찬욱,남자
20119502,파란만장,프로듀서,10029381,박찬욱,남자
20120663,"믿거나 말거나, 찬드라의 경우",감독,10029381,박찬욱,남자
20120663,"믿거나 말거나, 찬드라의 경우",시나리오(각본),10029381,박찬욱,남자
19998583,심판,감독,10029381,박찬욱,남자
20147898,<3월 단편 상상극장-파킹 찬스>,감독,10029381,박찬욱,남자
20040637,쓰리 몬스터,감독,10029381,박찬욱,남자
20040637,쓰리 몬스터,시나리오(각본),10029381,박찬욱,남자
20040609,여섯 개의 시선,감독,10029381,박찬욱,남자
20040609,여섯 개의 시선,시나리오(각본),10029381,박찬욱,남자
20179383,독전,시나리오(각본),10061808,정서경,여자
20161681,미옥,각색,10061808,정서경,여자
20144444,아가씨,시나리오(각본),10061808,정서경,여자
20167301,아가씨(확장판),시나리오(각본),10061808,정서경,여자
20140704,비밀은 없다,시나리오(각본),10061808,정서경,여자
20081003,박쥐,시나리오(각본),10061808,정서경,여자
20060356,싸이보그지만 괜찮아,시나리오(각본),10061808,정서경,여자
20060055,"모두들, 괜찮아요?",시나리오(각본),10061808,정서경,여자
20050148,친절한 금자씨,시나리오(각본),10061808,정서경,여자
20184961,에움길,제작,10066934,조정래,남자
20196201,소리꾼,감독,10066934,조정래,남자
20196201,소리꾼,시나리오(각본),10066934,조정래,남자
20171164,"귀향, 끝나지 않은 이야기",감독,10066934,조정래,남자
20171164,"귀향, 끝나지 않은 이야기",시나리오(각본),10066934,조정래,남자
20171164,"귀향, 끝나지 않은 이야기",예고편,10066934,조정래,남자
20161364,귀향,감독,10066934,조정래,남자
20161364,귀향,시나리오(각본),10066934,조정래,남자
20161364,귀향,예고편,10066934,조정래,남자
20157587,파울볼,감독,10066934,조정래,남자
20111416,두레소리,감독,10066934,조정래,남자
20111416,두레소리,배우,10066934,조정래,남자
20111416,두레소리,제작,10066934,조정래,남자
20111416,두레소리,각색,10066934,조정래,남자
20191029,82년생 김지영,시나리오(각본),20125804,유영아,여자
